|6.6.6
pyrolite_1.tab
           2
P(bar)
   1.0000000000000000
   50000.000000000000
          31
T(K)
   1200.00000000000000
   100.000000000000000
          31
          14
P(bar)         T(K)           rho,kg/m3      alpha,1/K      beta,1/bar     Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        s,J/K/kg       h,J/kg         cp,J/K/kg      V,J/bar/mol
1.25e+06  3300 5399.49 1.29378e-05 1.64563e-07 6.41532e+06 2.67617e+06 10.9002 13.5977 7.03977 2829.18 1.6097e+07 1239.58 1.83741
1.3e+06  3300 5488.55 1.4884e-05 1.68476e-07 6.34709e+06 2.8991e+06 10.7537 13.6407 7.26779 2803.64 1.69295e+07 1257.17 1.80758
1.35e+06  3300 5534.67 1.45062e-05 1.63914e-07 6.51051e+06 2.96521e+06 10.8458 13.7501 7.31951 2790.32 1.77928e+07 1254.36 1.79252
1.4e+06  3300 5579.94 1.4151e-05 1.59616e-07 6.67313e+06 3.03027e+06 10.9358 13.8564 7.36929 2777.41 1.86498e+07 1251.72 1.77798
1.45e+06  3300 5624.44 1.38156e-05 1.55558e-07 6.83501e+06 3.09436e+06 11.0238 13.9599 7.41729 2764.88 1.9501e+07 1249.24 1.76391
1.5e+06  3300 5668.19 1.34984e-05 1.51719e-07 6.9962e+06 3.1575e+06 11.1099 14.0607 7.46361 2752.71 2.03464e+07 1246.9 1.7503
    1  3400 2818.67 0.000198804 4.1375e-06 487762 286173 4.15989 5.55353 3.18634 3594.12 -9.27167e+06 2358.96 3.51974
50001  3400 3103.66 0.000141533 2.22165e-06 758981 410149 4.93272 6.47763 3.63408 3483.64 -8.07023e+06 1966.27 3.1949
100001  3400 3353.19 3.84319e-05 9.3512e-07 1.2261e+06 544628 6.04378 7.6267 4.02856 3411.65 -6.75454e+06 1344.09 2.95923
150001  3400 3646.26 2.93353e-05 6.46917e-07 1.72386e+06 733762 6.87586 8.60866 4.48594 3375.77 -5.44631e+06 1308.89 2.72087
200001  3400 3789.4 2.46872e-05 5.43e-07 2.00689e+06 827333 7.27715 9.05903 4.67246 3338.63 -4.23405e+06 1283.64 2.61814
250001  3400 3887.78 2.17139e-05 4.84807e-07 2.21804e+06 892988 7.55302 9.36336 4.79253 3308.52 -3.03411e+06 1267.29 2.55187
300001  3400 4165.02 2.55165e-05 4.08856e-07 2.74641e+06 1.18893e+06 8.12032 10.1981 5.3428 3247.78 -1.99101e+06 1319.6 2.38199
350001  3400 4363.3 2.67265e-05 3.59797e-07 3.16578e+06 1.4434e+06 8.5178 10.8009 5.7515 3195.66 -1.01046e+06 1337.37 2.27375
400001  3400 4439.67 2.48712e-05 3.34811e-07 3.36575e+06 1.52838e+06 8.70684 11.0322 5.86727 3166.34 25744 1323.71 2.23464
450001  3400 4512.21 2.33012e-05 3.1354e-07 3.56212e+06 1.60971e+06 8.88504 11.2477 5.97281 3139.4 1.05132e+06 1312.31 2.1987
500001  3400 4581.34 2.1957e-05 2.95164e-07 3.75535e+06 1.68777e+06 9.05368 11.4494 6.06958 3114.49 2.06613e+06 1302.66 2.16554
550001  3400 4647.56 2.07856e-05 2.79081e-07 3.94596e+06 1.76307e+06 9.21426 11.6397 6.15914 3091.3 3.07079e+06 1294.34 2.13468
600001  3400 4711.19 1.97538e-05 2.64863e-07 4.13426e+06 1.83588e+06 9.36771 11.82 6.24247 3069.6 4.06562e+06 1287.09 2.10583
650001  3400 4772.46 1.88399e-05 2.52186e-07 4.32047e+06 1.90639e+06 9.51463 11.9912 6.32023 3049.21 5.05059e+06 1280.72 2.07881
700001  3400 4831.64 1.8021e-05 2.40797e-07 4.50485e+06 1.97486e+06 9.65586 12.1546 6.39322 3029.97 6.02637e+06 1275.05 2.05334
750000  3400 4888.92 1.72823e-05 2.30498e-07 4.68758e+06 2.04148e+06 9.79193 12.3109 6.46199 3011.76 6.99329e+06 1269.99 2.02928
800000  3400 4944.42 1.66139e-05 2.21133e-07 4.86876e+06 2.10633e+06 9.92315 12.4607 6.52686 2994.46 7.95132e+06 1265.43 2.00651
850000  3400 4998.33 1.60038e-05 2.12573e-07 5.04857e+06 2.1696e+06 10.0501 12.6047 6.58833 2978.01 8.90108e+06 1261.3 1.98487
900000  3400 5050.78 1.54447e-05 2.04713e-07 5.2271e+06 2.23137e+06 10.1731 12.7435 6.64671 2962.29 9.84286e+06 1257.54 1.96425
950000  3400 5101.83 1.49311e-05 1.97469e-07 5.40443e+06 2.29173e+06 10.2922 12.8772 6.70221 2947.26 1.07766e+07 1254.09 1.94461
1e+06  3400 5151.61 1.44564e-05 1.90765e-07 5.58064e+06 2.35078e+06 10.4081 13.0065 6.75512 2932.85 1.17029e+07 1250.93 1.92581
1.05e+06  3400 5200.21 1.40161e-05 1.84543e-07 5.75585e+06 2.40859e+06 10.5207 13.1317 6.80567 2919.01 1.2622e+07 1248.01 1.9078
1.1e+06  3400 5247.67 1.36073e-05 1.78749e-07 5.93005e+06 2.46522e+06 10.6303 13.2529 6.85399 2905.7 1.35337e+07 1245.3 1.89056
1.15e+06  3400 5294.11 1.32257e-05 1.73338e-07 6.10335e+06 2.52073e+06 10.7371 13.3705 6.90026 2892.88 1.44387e+07 1242.78 1.87397
1.2e+06  3400 5339.57 1.28687e-05 1.68273e-07 6.2758e+06 2.5752e+06 10.8413 13.4848 6.94468 2880.51 1.53372e+07 1240.44 1.85801
1.25e+06  3400 5387.84 1.27395e-05 1.64293e-07 6.42656e+06 2.64184e+06 10.9216 13.5888 7.00227 2867.62 1.62257e+07 1240.11 1.84138
1.3e+06  3400 5480.36 1.49589e-05 1.69258e-07 6.33268e+06 2.88271e+06 10.7495 13.6266 7.25261 2841.35 1.70558e+07 1260.76 1.81029
1.35e+06  3400 5526.62 1.4577e-05 1.64649e-07 6.49622e+06 2.94904e+06 10.8418 13.7365 7.30483 2827.94 1.79187e+07 1257.85 1.79513
1.4e+06  3400 5572.02 1.42178e-05 1.60308e-07 6.65894e+06 3.0143e+06 10.9319 13.8432 7.35506 2814.94 1.87755e+07 1255.12 1.78051
1.45e+06  3400 5616.61 1.38789e-05 1.56208e-07 6.821e+06 3.07865e+06 11.0201 13.9473 7.40359 2802.34 1.96264e+07 1252.55 1.76637
1.5e+06  3400 5660.47 1.35585e-05 1.52334e-07 6.98231e+06 3.142e+06 11.1064 14.0486 7.45035 2790.09 2.04716e+07 1250.12 1.75268
    1  3500 2993.35 0.000178432 3.40897e-06 615224 387792 4.53275 6.14992 3.59931 3579.96 -9.05194e+06 2246.14 3.31438
50001  3500 3104.96 6.92363e-05 1.55736e-06 832848 417351 5.17835 6.68868 3.66624 3527.38 -7.87633e+06 1544.07 3.19535
100001  3500 3326.51 4.02025e-05 9.76543e-07 1.18509e+06 526062 5.96605 7.52784 3.97562 3450.66 -6.62588e+06 1358.91 2.98278
150001  3500 3639.25 2.98776e-05 6.54851e-07 1.7127e+06 722082 6.86013 8.57417 4.45436 3413.43 -5.31688e+06 1316.42 2.72611
200001  3500 3779.98 2.50708e-05 5.50089e-07 1.98964e+06 814670 7.25481 9.02038 4.64232 3375.9 -4.1054e+06 1289.12 2.62466
250001  3500 3879.3 2.19854e-05 4.89988e-07 2.20193e+06 880755 7.53377 9.32891 4.76478 3345.3 -2.90715e+06 1271.58 2.55745
300001  3500 4171.05 2.8292e-05 4.17597e-07 2.75199e+06 1.19381e+06 8.12231 10.2042 5.34933 3292.4 -1.83757e+06 1353.57 2.3786
350001  3500 4351.56 2.70467e-05 3.63914e-07 3.14645e+06 1.41969e+06 8.50318 10.7612 5.71173 3234.58 -876119 1344.75 2.27989
400001  3500 4428.56 2.5138e-05 3.38252e-07 3.3471e+06 1.50541e+06 8.69356 10.9955 5.83029 3204.85 158682 1330.28 2.24024
450001  3500 4501.64 2.35278e-05 3.16468e-07 3.54403e+06 1.58737e+06 8.87286 11.2135 5.93817 3177.58 1.18309e+06 1318.24 2.20386
500001  3500 4571.22 2.21526e-05 2.97693e-07 3.73774e+06 1.66597e+06 9.04242 11.4174 6.03691 3152.38 2.19691e+06 1308.07 2.17033
550001  3500 4637.85 2.09563e-05 2.81293e-07 3.92877e+06 1.74174e+06 9.20379 11.6096 6.12817 3128.95 3.20073e+06 1299.33 2.13915
600001  3500 4701.84 1.99045e-05 2.66815e-07 4.11743e+06 1.81497e+06 9.35792 11.7915 6.21299 3107.03 4.19482e+06 1291.72 2.11002
650001  3500 4763.42 1.89743e-05 2.53926e-07 4.30396e+06 1.88586e+06 9.50543 11.9641 6.29206 3086.45 5.17916e+06 1285.05 2.08275
700001  3500 4822.88 1.81417e-05 2.42358e-07 4.48862e+06 1.95468e+06 9.64719 12.1288 6.36623 3067.05 6.15438e+06 1279.13 2.05708
750000  3500 4880.42 1.73915e-05 2.31907e-07 4.67161e+06 2.0216e+06 9.78373 12.2862 6.43604 3048.7 7.12078e+06 1273.84 2.03281
800000  3500 4936.16 1.67133e-05 2.22413e-07 4.85302e+06 2.08674e+06 9.91538 12.4371 6.50186 3031.27 8.07836e+06 1269.09 2.00987
850000  3500 4990.29 1.60949e-05 2.13742e-07 5.03304e+06 2.15026e+06 10.0427 12.582 6.56419 3014.69 9.02772e+06 1264.79 1.98807
900000  3500 5042.93 1.55284e-05 2.05785e-07 5.21176e+06 2.21228e+06 10.166 12.7216 6.62336 2998.87 9.96913e+06 1260.88 1.96731
950000  3500 5094.15 1.50084e-05 1.98456e-07 5.38926e+06 2.27285e+06 10.2855 12.8561 6.67957 2983.74 1.09026e+07 1257.3 1.94753
1e+06  3500 5144.1 1.45281e-05 1.91678e-07 5.56565e+06 2.33211e+06 10.4016 12.9862 6.73315 2969.25 1.18285e+07 1254.01 1.92862
1.05e+06  3500 5192.86 1.40829e-05 1.85389e-07 5.74101e+06 2.39012e+06 10.5145 13.112 6.78431 2955.33 1.27473e+07 1250.99 1.91051
1.1e+06  3500 5240.47 1.36697e-05 1.79536e-07 5.91535e+06 2.44692e+06 10.6244 13.2338 6.83318 2941.95 1.36588e+07 1248.17 1.89315
1.15e+06  3500 5287.04 1.32842e-05 1.74073e-07 6.0888e+06 2.50261e+06 10.7314 13.352 6.88001 2929.07 1.45636e+07 1245.58 1.87648
1.2e+06  3500 5332.62 1.29236e-05 1.6896e-07 6.26138e+06 2.55723e+06 10.8359 13.4668 6.92491 2916.63 1.54618e+07 1243.15 1.86044
1.25e+06  3500 5378.37 1.26456e-05 1.64392e-07 6.42709e+06 2.61448e+06 10.9316 13.5762 6.97213 2904.4 1.63526e+07 1241.43 1.84462
1.3e+06  3500 5471.01 1.49662e-05 1.69795e-07 6.325e+06 2.86104e+06 10.7522 13.6138 7.23145 2878.42 1.71837e+07 1263.71 1.81338
1.35e+06  3500 5518.53 1.46477e-05 1.65391e-07 6.4819e+06 2.9328e+06 10.8378 13.7228 7.29003 2864.52 1.8045e+07 1261.33 1.79776
1.4e+06  3500 5564.05 1.42847e-05 1.61006e-07 6.64478e+06 2.99832e+06 10.9281 13.8301 7.3408 2851.44 1.89015e+07 1258.5 1.78306
1.45e+06  3500 5608.76 1.39421e-05 1.56867e-07 6.80695e+06 3.06288e+06 11.0164 13.9346 7.38977 2838.76 1.97521e+07 1255.84 1.76884
1.5e+06  3500 5652.73 1.36185e-05 1.52955e-07 6.96838e+06 3.12645e+06 11.1029 14.0363 7.43698 2826.45 2.05971e+07 1253.33 1.75508
    1  3600 2974.39 0.000170461 3.22958e-06 593968 365153 4.46871 6.02811 3.50379 3627.71 -8.85617e+06 2365.78 3.33547
50001  3600 3084.37 8.91279e-05 1.83874e-06 783698 399594 5.04025 6.53278 3.59926 3583.44 -7.67568e+06  1725 3.2051
100001  3600 3313.19 4.24856e-05 1.01662e-06 1.15418e+06 518094 5.89924 7.45911 3.95317 3496.9 -6.46149e+06 1380.34 2.99481
150001  3600 3623.51 3.0623e-05 6.70787e-07 1.6841e+06 706372 6.8174 8.51288 4.41521 3451.07 -5.18303e+06 1324.89 2.73795
200001  3600 3770.44 2.54723e-05 5.57484e-07 1.9722e+06 801920 7.23207 8.98107 4.61168 3412.31 -3.97621e+06 1294.83 2.6313
250001  3600 3870.73 2.22664e-05 4.95341e-07 2.18569e+06 868467 7.51424 9.294 4.73667 3381.2 -2.77978e+06  1276 2.56312
300001  3600 4100.04 3.18275e-05 4.52303e-07 2.60801e+06 1.09147e+06 7.97555 9.9551 5.15954 3371.5 -1.55771e+06 1401.1 2.41973
350001  3600 4339.72 2.73761e-05 3.68158e-07 3.12698e+06 1.39581e+06 8.48839 10.7208 5.67121 3272.65 -741080 1352.32 2.28611
400001  3600 4417.37 2.54115e-05 3.41786e-07 3.32834e+06 1.48229e+06 8.68014 10.9584 5.79268 3242.5 292239 1336.98 2.24592
450001  3600  4491 2.37593e-05 3.19468e-07 3.52586e+06 1.5649e+06 8.86057 11.179 5.90297 3214.87 1.31541e+06 1324.27 2.20909
500001  3600 4561.05 2.23518e-05 3.00278e-07 3.72006e+06 1.64406e+06 9.03107 11.3851 6.00377 3189.39 2.3282e+06 1313.55 2.17517
550001  3600 4628.08 2.11301e-05 2.83549e-07 3.91151e+06 1.72031e+06 9.19323 11.5792 6.09678 3165.7 3.33113e+06 1304.38 2.14366
600001  3600 4692.43 2.00577e-05 2.68804e-07 4.10054e+06 1.79397e+06 9.34806 11.7627 6.18314 3143.57 4.32445e+06 1296.4 2.11425
650001  3600 4754.33 1.91105e-05 2.55695e-07 4.28739e+06 1.86524e+06 9.49617 11.9368 6.26356 3122.8 5.30811e+06 1289.42 2.08673
700001  3600 4814.09 1.82639e-05 2.43944e-07 4.47234e+06 1.93441e+06 9.63847 12.1027 6.33892 3103.24 6.28274e+06 1283.23 2.06083
750000  3600 4871.89 1.75019e-05 2.33338e-07 4.65558e+06 2.00165e+06 9.77549 12.2614 6.40981 3084.73 7.24861e+06 1277.72 2.03637
800000  3600 4927.86 1.68136e-05 2.23712e-07 4.83723e+06 2.06707e+06 9.90757 12.4133 6.4766 3067.17 8.20573e+06 1272.77 2.01325
850000  3600 4982.21 1.61866e-05 2.14927e-07 5.01746e+06 2.13086e+06 10.0353 12.5592 6.53981 3050.47 9.15466e+06 1268.29 1.99129
900000  3600 5035.05 1.56127e-05 2.06872e-07 5.19638e+06 2.19312e+06 10.159 12.6996 6.59977 3034.54 1.00957e+07 1264.22 1.97039
950000  3600 5086.46 1.50862e-05 1.99456e-07 5.37405e+06 2.25392e+06 10.2788 12.8349 6.65672 3019.32 1.10288e+07 1260.5 1.95048
1e+06  3600 5136.58 1.46002e-05 1.92602e-07 5.55061e+06 2.31338e+06 10.3952 12.9657 6.71097 3004.74 1.19544e+07 1257.09 1.93145
1.05e+06  3600 5185.49 1.41499e-05 1.86245e-07 5.72613e+06 2.37159e+06 10.5084 13.0922 6.76277 2990.74 1.28729e+07 1253.95 1.91322
1.1e+06  3600 5233.25 1.37323e-05 1.80333e-07 5.90062e+06 2.42857e+06 10.6185 13.2146 6.81222 2977.28 1.37842e+07 1251.04 1.89577
1.15e+06  3600 5279.96 1.33428e-05 1.74816e-07 6.0742e+06 2.48443e+06 10.7258 13.3334 6.85958 2964.33 1.46887e+07 1248.35 1.879
1.2e+06  3600 5325.67 1.29787e-05 1.69655e-07 6.24691e+06 2.53922e+06 10.8304 13.4488 6.90499 2951.83 1.55867e+07 1245.84 1.86286
1.25e+06  3600 5370.42 1.26379e-05 1.64816e-07 6.41877e+06 2.59296e+06 10.9325 13.5608 6.94853 2939.76 1.64781e+07 1243.49 1.84734
1.3e+06  3600 5458.51 1.47876e-05 1.69625e-07 6.33584e+06 2.82568e+06 10.7737 13.6049 7.19463 2915.49 1.73152e+07 1264.85 1.81755
1.35e+06  3600 5510.43 1.47188e-05 1.66143e-07 6.46754e+06 2.91649e+06 10.8337 13.7091 7.27507 2900.19 1.81715e+07 1264.79 1.8004
1.4e+06  3600 5556.06 1.43517e-05 1.61712e-07 6.63057e+06 2.98226e+06 10.9242 13.8169 7.32635 2887.03 1.90277e+07 1261.87 1.78562
1.45e+06  3600 5600.89 1.40056e-05 1.57533e-07 6.79286e+06 3.04703e+06 11.0128 13.9218 7.37579 2874.27 1.98781e+07 1259.11 1.77133
1.5e+06  3600 5644.96 1.36786e-05 1.53583e-07 6.95442e+06 3.11082e+06 11.0994 14.0241 7.42346 2861.89 2.07228e+07 1256.52 1.75749
    1  3700 317.41 1.58735e-05 3.44283e-07     0     0     0     0     0 3259.84 -7.55757e+06 1995.99 31.2561
50001  3700 3083.47 7.87215e-05 1.71688e-06 802839 396918 5.09962 6.56906 3.58604 3604.84 -7.57257e+06 1633.66 3.21802
100001  3700 3300.04 4.54665e-05 1.06499e-06 1.12194e+06 512557 5.82767 7.39302 3.93966 3544.61 -6.28707e+06 1409.15 3.00675
150001  3700 3611.24 3.13499e-05 6.84381e-07 1.66264e+06 692005 6.7853 8.46109 4.37748 3487.54 -5.04987e+06 1333.78 2.74726
200001  3700 3760.77 2.58954e-05 5.65221e-07 1.95455e+06 789069 7.20888 8.94102 4.58044 3447.86 -3.84642e+06 1300.81 2.63807
250001  3700 3862.06 2.25584e-05 5.00881e-07 2.1693e+06 856116 7.49441 9.25859 4.70812 3416.2 -2.65194e+06 1280.56 2.56887
300001  3700 4098.51 3.34563e-05 4.59529e-07 2.6096e+06 1.08353e+06 7.97946 9.94592 5.14171 3412.06 -1.40983e+06 1424.99 2.42063
350001  3700 4327.77 2.77162e-05 3.72536e-07 3.10737e+06 1.37173e+06 8.47341 10.6798 5.62984 3309.84 -605254 1360.11 2.29242
400001  3700 4406.08 2.56927e-05 3.4542e-07 3.30947e+06 1.45901e+06 8.66657 10.9206 5.75436 3279.26 426484 1343.85 2.25168
450001  3700 4480.26 2.39965e-05 3.22544e-07 3.50759e+06 1.54228e+06 8.84815 11.1439 5.86718 3251.28 1.44835e+06 1330.42 2.21438
500001  3700 4550.8 2.25554e-05 3.02923e-07 3.70229e+06 1.62202e+06 9.01961 11.3524 5.97009 3225.49 2.46005e+06 1319.15 2.18007
550001  3700 4618.25 2.13071e-05 2.85852e-07 3.89417e+06 1.69877e+06 9.18259 11.5484 6.06493 3201.55 3.46204e+06 1309.5 2.14823
600001  3700 4682.98 2.02134e-05 2.70832e-07 4.08358e+06 1.77288e+06 9.33812 11.7336 6.15287 3179.2 4.45455e+06 1301.14 2.11852
650001  3700 4745.2 1.92489e-05 2.57496e-07 4.27075e+06 1.84454e+06 9.48685 11.9092 6.23468 3158.23 5.4375e+06 1293.83 2.09075
700001  3700 4805.25 1.83878e-05 2.45556e-07 4.456e+06 1.91406e+06 9.62968 12.0765 6.31128 3138.5 6.41151e+06 1287.37 2.06462
750000  3700 4863.32 1.76136e-05 2.34792e-07 4.6395e+06 1.98162e+06 9.76718 12.2362 6.38328 3119.84 7.37683e+06 1281.62 2.03996
800000  3700 4919.54 1.6915e-05 2.25031e-07 4.82139e+06 2.04733e+06 9.8997 12.3892 6.45105 3102.15 8.33345e+06 1276.46 2.01666
850000  3700 4974.1 1.62792e-05 2.16129e-07 5.00183e+06 2.11139e+06 10.0278 12.5361 6.51516 3085.32 9.28193e+06 1271.8 1.99454
900000  3700 5027.14 1.56976e-05 2.07972e-07 5.18095e+06 2.17389e+06 10.1518 12.6774 6.57595 3069.29 1.02226e+07 1267.57 1.97349
950000  3700 5078.74 1.51645e-05 2.00468e-07 5.35881e+06 2.23492e+06 10.272 12.8135 6.63364 3053.96 1.11553e+07 1263.71 1.95344
1e+06  3700 5129.03 1.46728e-05 1.93537e-07 5.53553e+06 2.2946e+06 10.3887 12.945 6.68859 3039.29 1.20806e+07 1260.17 1.93429
1.05e+06  3700 5178.1 1.42173e-05 1.87112e-07 5.7112e+06 2.353e+06 10.5021 13.0723 6.74102 3025.21 1.29988e+07 1256.91 1.91595
1.1e+06  3700 5226.01 1.37951e-05 1.81138e-07 5.88584e+06 2.41017e+06 10.6125 13.1953 6.79106 3011.68 1.39098e+07 1253.9 1.89839
1.15e+06  3700 5272.86 1.34016e-05 1.75566e-07 6.05956e+06 2.46621e+06 10.72 13.3147 6.83898 2998.65 1.48141e+07 1251.11 1.88153
1.2e+06  3700 5318.7 1.30338e-05 1.70357e-07 6.2324e+06 2.52116e+06 10.8249 13.4306 6.8849 2986.09 1.57118e+07 1248.52 1.8653
1.25e+06  3700 5363.57 1.26898e-05 1.65473e-07 6.40438e+06 2.57506e+06 10.9272 13.5432 6.92892 2973.97 1.6603e+07 1246.09 1.8497
1.3e+06  3700 5439.39 1.41777e-05 1.67802e-07 6.38973e+06 2.75697e+06 10.8385 13.6033 7.11903 2953.89 1.74554e+07 1261.62 1.82393
1.35e+06  3700 5502.29 1.479e-05 1.66903e-07 6.45317e+06 2.90012e+06 10.8297 13.6952  7.26 2934.94 1.82984e+07 1268.25 1.80307
1.4e+06  3700 5548.05 1.44189e-05 1.62427e-07 6.61631e+06 2.96611e+06 10.9203 13.8035 7.31177 2921.69 1.91543e+07 1265.22 1.7882
1.45e+06  3700 5592.99 1.40691e-05 1.58205e-07 6.77873e+06 3.0311e+06 11.0091 13.909 7.36169 2908.86 2.00044e+07 1262.37 1.77383
1.5e+06  3700 5637.17 1.37388e-05 1.54218e-07 6.94042e+06 3.09512e+06 11.0959 14.0117 7.40982 2896.41 2.08489e+07 1259.69 1.75993
    1  3800 269.334 1.10513e-05 3.54157e-07     0     0     0     0     0 3196.91 -7.57402e+06 1623.63 36.8354
50001  3800 3024.88 9.3929e-05 1.95515e-06 781293 376102 5.08159 6.51122 3.52564 3641.26 -7.3656e+06  1780 3.28078
100001  3800 3284.07 4.91028e-05 1.12379e-06 1.08671e+06 505312 5.74954 7.31845 3.9213 3591.91 -6.11022e+06 1444.96 3.02134
150001  3800 3598.09 3.21529e-05 6.99604e-07 1.63947e+06 677187 6.75018 8.4059 4.33829 3523.36 -4.91562e+06 1343.41 2.7573
200001  3800 3750.96 2.63406e-05 5.73324e-07 1.93669e+06 776118 7.18522 8.90024 4.54863 3482.64 -3.71602e+06 1307.07 2.64496
250001  3800 3853.3 2.28616e-05 5.06616e-07 2.15278e+06 843701 7.47428 9.22268 4.67917 3450.43 -2.52366e+06 1285.28 2.57471
300001  3800 4091.15 3.46924e-05 4.67121e-07 2.60231e+06 1.06626e+06 7.97546 9.91758 5.10517 3452.27 -1.25913e+06 1445.11 2.42498
350001  3800 4298.26 3.08795e-05 3.91972e-07 3.03843e+06 1.31854e+06 8.40712 10.5628 5.53805 3369.67 -380143 1402.28 2.30821
400001  3800 4394.7 2.59813e-05 3.49156e-07 3.29048e+06 1.43558e+06 8.65285 10.8824 5.71535 3315.25 561386 1350.88 2.25751
450001  3800 4469.46 2.42392e-05 3.25696e-07 3.48922e+06 1.51954e+06 8.83562 11.1085 5.83079 3286.91 1.58188e+06 1336.7 2.21973
500001  3800 4540.48 2.27632e-05 3.05628e-07 3.68444e+06 1.59986e+06 9.00805 11.3192 5.9359 3260.81 2.59242e+06 1324.83 2.18502
550001  3800 4608.36 2.14874e-05 2.88203e-07 3.87676e+06 1.67713e+06 9.17186 11.5172 6.03264 3236.6 3.59343e+06 1314.7 2.15284
600001  3800 4673.46 2.03717e-05 2.72898e-07 4.06655e+06 1.75168e+06 9.32811 11.7042 6.12221 3214.03 4.58509e+06 1305.94 2.12283
650001  3800 4736.03 1.93893e-05 2.5933e-07 4.25406e+06 1.82375e+06 9.47746 11.8813 6.20545 3192.87 5.5673e+06 1298.3 2.0948
700001  3800 4796.37 1.85133e-05 2.47196e-07 4.43961e+06 1.89363e+06 9.62084 12.0499 6.28332 3172.95 6.54065e+06 1291.55 2.06845
750000  3800 4854.71 1.77267e-05 2.36268e-07 4.62338e+06 1.96152e+06 9.75884 12.211 6.35644 3154.14 7.5054e+06 1285.55 2.04358
800000  3800 4911.17 1.70175e-05 2.26369e-07 4.8055e+06 2.02753e+06 9.89178 12.365 6.42524 3136.31 8.4615e+06 1280.18 2.02009
850000  3800 4965.96 1.63727e-05 2.17347e-07 4.98616e+06 2.09185e+06 10.0202 12.5129 6.49027 3119.37 9.40953e+06 1275.33 1.99781
900000  3800 5019.21 1.57834e-05 2.09088e-07 5.16548e+06 2.15461e+06 10.1447 12.6551 6.5519 3103.22 1.03497e+07 1270.93 1.9766
950000  3800  5071 1.52436e-05 2.01494e-07 5.34352e+06 2.21587e+06 10.2652 12.792 6.61036 3087.79 1.12821e+07 1266.92 1.95643
1e+06  3800 5121.46 1.47458e-05 1.94483e-07 5.52042e+06 2.27576e+06 10.3822 12.9242 6.66601 3073.03 1.22071e+07 1263.25 1.93715
1.05e+06  3800 5170.69 1.42851e-05 1.87988e-07 5.69623e+06 2.33437e+06 10.4959 13.0522 6.71909 3058.86 1.3125e+07 1259.88 1.91869
1.1e+06  3800 5218.76 1.38582e-05 1.81952e-07 5.87103e+06 2.39173e+06 10.6065 13.1758 6.76974 3045.26 1.40356e+07 1256.76 1.90103
1.15e+06  3800 5265.74 1.34606e-05 1.76325e-07 6.04489e+06 2.44794e+06 10.7143 13.2958 6.81821 3032.16 1.49396e+07 1253.87 1.88407
1.2e+06  3800 5311.71 1.30892e-05 1.71066e-07 6.21785e+06 2.50306e+06 10.8194 13.4123 6.86465 3019.54 1.58372e+07 1251.18 1.86776
1.25e+06  3800 5356.71 1.27419e-05 1.66137e-07 6.38997e+06 2.55711e+06 10.9219 13.5254 6.90917 3007.35 1.67281e+07 1248.69 1.85208
1.3e+06  3800 5422.61 1.36759e-05 1.66368e-07 6.4323e+06 2.69754e+06 10.8913 13.5996 7.05291 2990.45 1.75924e+07 1259.1 1.82957
1.35e+06  3800 5494.12 1.48616e-05 1.67671e-07 6.43876e+06 2.88369e+06 10.8256 13.6812 7.24477 2968.88 1.84256e+07 1271.71 1.80574
1.4e+06  3800  5540 1.44865e-05 1.63148e-07 6.60204e+06 2.9499e+06 10.9165 13.7901 7.29706 2955.55 1.92812e+07 1268.58 1.7908
1.45e+06  3800 5585.07 1.41329e-05 1.58885e-07 6.76457e+06 3.01511e+06 11.0054 13.896 7.34745 2942.64 2.0131e+07 1265.63 1.77635
1.5e+06  3800 5629.36 1.37992e-05 1.54859e-07 6.92639e+06 3.07936e+06 11.0924 13.9992 7.39605 2930.11 2.09752e+07 1262.86 1.76236
    1  3900 327.271 1.50769e-05 3.90048e-07     0     0     0     0     0 3137.75 -7.17324e+06 1646.6 31.3039
50001  3900 3035.01 9.58155e-05 2.01144e-06 732396 357270 4.90676 6.30543 3.42928 3678.72 -7.28622e+06 1776.44 3.26947
100001  3900 3270.32 5.28708e-05 1.17974e-06 1.06158e+06 492528 5.69398 7.24517 3.87971 3632.21 -5.95474e+06 1483.64 3.03407
150001  3900 3586.4 3.29901e-05 7.14251e-07 1.6195e+06 662847 6.71985 8.35459 4.29908 3558.27 -4.78133e+06 1353.78 2.76628
200001  3900  3741 2.68127e-05 5.81846e-07 1.91858e+06 763056 7.16105 8.85862 4.51618 3516.68 -3.58493e+06 1313.68 2.65201
250001  3900 3857.1 2.48901e-05 5.14932e-07 2.15807e+06 842444 7.47946 9.2228 4.67315 3489.43 -2.37306e+06 1312.73 2.57224
300001  3900 4082.85 3.5967e-05 4.7527e-07 2.59428e+06 1.04578e+06 7.97125 9.88395 5.06099 3492.42 -1.1045e+06 1466.36 2.42992
350001  3900 4254.38 3.63713e-05 4.25694e-07 2.93198e+06 1.22729e+06 8.30125 10.3618 5.37038 3450.71 -68268 1475.81 2.332
400001  3900 4383.21 2.62785e-05 3.53e-07 3.27136e+06 1.41197e+06 8.63898 10.8435 5.67559 3350.46 697013 1358.11 2.26343
450001  3900 4458.56 2.44882e-05 3.28931e-07 3.47074e+06 1.49665e+06 8.82295 11.0725 5.79377 3321.74 1.71604e+06 1343.13 2.22516
